hour,plug,value
715,5,235767.78199999983
715,6,182744.79900000012
715,7,328.219
715,11,310.3269999999999
716,2,88698.30599999936
716,3,8.655000000000001
716,5,26767.49099999944
716,6,20944.24300000011
716,7,38892.74100000004
716,11,35773.80200000013
717,2,85370.45399999977
717,3,13.28
717,5,13785.947999999951
717,6,10715.891999999962
717,7,38365.23900000012
717,11,35212.4090000001
